OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME,Year,Month,Hour,ALCOHOL_RELATED
3473855,T20190000886,ABS to receive accident,Finished,16/1/2019,08.40.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,36825,144.94959,-37.83017,Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2495562.652,2407872.845,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Metro,2019,1,08,0
3473856,T20190000887,ABS to receive accident,Finished,16/1/2019,08.15.00,No,Struck Pedestrian,Tuesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Serious injury accident,Not known,No,342100,145.01161,-37.76958,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2501022.959,2414598.285,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,08,0
3473857,T20190000896,ABS to receive accident,Finished,16/1/2019,09.35.00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Day,Yes,T intersection,Serious injury accident,70 km/hr,No,278428,145.10692,-37.9568,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2509396.383,2393813.364,3,2,0,2,0,1,2,1,0,1,2,0,0,0,0,0,0,0,1,0,No,0,2,1,1,0,0,MELB_URBAN,MELB_URBAN,KINGSTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Metro,2019,1,09,0
3473858,T20190000899,ABS to receive accident,Finished,16/1/2019,09.45.00,No,Vehicle overturned (no collision),Wednesday,OFF CARRIAGEWAY ON LEFT BEND,No,Day,No,Not at intersection,Other injury accident,100 km/hr,Yes,341684,143.70717,-37.14758,Non-Intersection,CENTRAL GOLDFIELDS,WESTERN REGION,2385166.642,2482844.198,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,CENTRAL GOLDFIELDS,WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country,2019,1,09,0
3473859,T20190000900,ABS to receive accident,Finished,16/1/2019,12.04.00,No,Collision with vehicle,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,Yes,341439,145.04786,-37.95173,Non-Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2504205.99,2394380.549,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,KINGSTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Divided,Div,Metro,2019,1,12,0
3473860,T20190000902,ABS to receive accident,Finished,15/1/2019,15.00.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Not at intersection,Serious injury accident,100 km/hr,No,341336,145.38276,-38.06927,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2533587.386,2381267.972,2,1,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,SMALL_TOWNS,SMALL_TOWNS,CARDINIA,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,Freeway,Divided,Div,Metro,2019,1,15,0
3473861,T20190000904,ABS to receive accident,Finished,16/1/2019,09.00.00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,341624,145.15444,-37.84535,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2513592.901,2406178.457,3,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Divided,Div,Metro,2019,1,09,0
3473862,T20190000905,ABS to receive accident,Finished,16/1/2019,10.45.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,No,341753,144.93909,-37.82548,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2494637.975,2408392.733,6,2,0,0,2,4,5,1,0,1,5,0,0,0,0,0,0,0,0,1,No,0,5,0,5,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,M,M,Freeway,Freeway,Divided,Div,Metro,2019,1,10,0
3473863,T20190000906,ABS to receive accident,Finished,12/1/2019,10.00.00,No,Collision with a fixed object,Saturday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Day,No,T intersection,Serious injury accident,80 km/hr,Yes,341374,145.3316,-36.48476,Intersection,SHEPPARTON,NORTH EASTERN REGION,2529710.996,2557117.811,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,SHEPPARTON,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,1,10,0
3473890,T20190000384,ABS to receive accident,Finished,7/1/2019,15.40.00,No,Collision with vehicle,Monday,U TURN,No,Day,No,Not at intersection,Other injury accident,100 km/hr,No,341137,143.9307,-38.47751,Non-Intersection,SURF COAST,SOUTH WESTERN REGION,2406677.72,2335491.86,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,No,0,2,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,SURF COAST,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country,2019,1,15,0
3473892,T20190000387,ABS to receive accident,Finished,7/1/2019,21.15.00,Yes,Collision with vehicle,Monday,RIGHT THROUGH,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,70 km/hr,No,35469,145.14373,-37.78701,Intersection,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,2512660.243,2412654.782,2,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Divided,"Div,Undiv",Metro,2019,1,21,0
3473893,T20190000392,ABS to receive accident,Finished,7/1/2019,22.25.00,Yes,Collision with vehicle,Monday,HEAD ON (NOT OVERTAKING),No,Dark Street lights on,Yes,T intersection,Other injury accident,50 km/hr,No,341833,144.88814,-37.69324,Intersection,HUME,METROPOLITAN NORTH WEST REGION,2490135.466,2423065.902,2,2,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,22,0
3473894,T20190000394,ABS to receive accident,Finished,8/1/2019,00.45.00,Yes,Struck animal,Monday,STRUCK ANIMAL,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,50 km/hr,No,341105,145.35574,-38.5088,Non-Intersection,BASS COAST,EASTERN REGION,2531034.066,2332483.811,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,SMALL_TOWNS,SMALL_TOWNS,BASS COAST,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undiv,Country,2019,1,00,0
3473895,T20190000400,ABS to receive accident,Finished,8/1/2019,05.00.00,Yes,Struck animal,Tuesday,STRUCK ANIMAL,No,Dark No street lights,Yes,Not at intersection,Other injury accident,110 km/hr,No,341010,143.88496,-37.54076,Non-Intersection,BALLARAT,WESTERN REGION,2401468.882,2439416.496,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,BALLARAT,WESTERN REGION,M,M,Freeway,Freeway,Divided,Div,Country,2019,1,05,0
3473896,T20190000403,ABS to receive accident,Finished,7/1/2019,12.40.00,No,Collision with vehicle,Monday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Fatal accident,110 km/hr,No,340985,142.69171,-35.24154,Non-Intersection,BULOKE,NORTHERN REGION,2289855.935,2692573.595,2,2,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,BULOKE,NORTHERN REGION,A,A,Arterial Highway,Arterial Highway,Undivided,Undiv,Country,2019,1,12,0
3473897,T20190000405,ABS to receive accident,Finished,8/1/2019,07.40.00,No,Collision with a fixed object,Tuesday,OUT OF CONTROL (OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,Yes,341101,146.87046,-36.14691,Non-Intersection,WODONGA,NORTH EASTERN REGION,2668316.455,2593002.172,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,SMALL_CITIES,SMALL_CITIES,WODONGA,NORTH EASTERN REGION,C,C,Local Road,Local Road,Undivided,Undiv,Country,2019,1,07,0
3473898,T20190000406,ABS to receive accident,Finished,7/1/2019,14.50.00,No,Collision with a fixed object,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Cross intersection,Serious injury accident,60 km/hr,Yes,41134,144.9903,-37.89372,Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2499146.883,2400821.086,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,BAYSIDE,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Metro,2019,1,14,0
3473900,T20190000412,ABS to receive accident,Finished,7/1/2019,18.40.00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,70 km/hr,No,341066,144.9914,-37.80941,Non-Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2499243.11,2410178.284,4,1,0,0,1,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,No,0,4,0,4,0,0,MELB_URBAN,MELB_URBAN,YARRA,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,Arterial Highway,Divided,Div,Metro,2019,1,18,0
3473901,T20190000414,ABS to receive accident,Finished,6/1/2019,11.30.00,No,Collision with vehicle,,LEFT REAR,No,Day,No,Cross intersection,Other injury accident,60 km/hr,No,17664,146.71981,-36.55834,Intersection,ALPINE,NORTH EASTERN REGION,2653937.023,2547614.956,4,1,0,0,1,3,2,2,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,TOWNS,TOWNS,ALPINE,NORTH EASTERN REGION,B,"B,C",Arterial Highway,"Arterial Highway,Local Road,Arterial Other",Undivided,Undiv,Country,2019,1,11,0
3473902,T20190000419,ABS to receive accident,Finished,8/1/2019,11.30.00,No,Collision with vehicle,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50 km/hr,No,58380,145.64918,-35.91771,Intersection,MOIRA,NORTH EASTERN REGION,2558594.579,2619888.341,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,2,0,No,0,2,0,2,0,0,TOWNS,TOWNS,MOIRA,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,1,11,0
3473903,T20190000430,ABS to receive accident,Finished,8/1/2019,11.55.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,70 km/hr,No,341613,144.72975,-36.14146,Non-Intersection,CAMPASPE,NORTHERN REGION,2475678.277,2595226.088,10,2,0,0,2,8,5,4,0,7,3,0,0,0,0,0,0,0,0,1,No,1,3,0,2,0,0,SMALL_CITIES,SMALL_CITIES,CAMPASPE,NORTHERN REGION,B,B,Arterial Highway,Arterial Highway,Undivided,Undiv,Country,2019,1,11,0
3473904,T20190000907,ABS to receive accident,Finished,16/1/2019,12.45.00,No,Collision with vehicle,Tuesday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,70 km/hr,No,341450,145.33895,-37.86069,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2529826.068,2404434.029,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undiv,Metro,2019,1,12,0
3473905,T20190000909,ABS to receive accident,Finished,16/1/2019,12.30.00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,341464,145.24107,-36.44249,Intersection,SHEPPARTON,NORTH EASTERN REGION,2521611.455,2561832.712,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,1,0,1,0,TOWNS,TOWNS,SHEPPARTON,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,1,12,0
3473906,T20190000915,ABS to receive accident,Finished,15/1/2019,19.04.00,Yes,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,38534,144.82693,-37.78798,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2484755.853,2412543.179,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Metro,2019,1,19,0
3473907,T20190000917,ABS to receive accident,Finished,16/1/2019,10.30.00,No,Collision with vehicle,Tuesday,LANE CHANGE RIGHT (NOT OVERTAKING),No,Unk.,No,Not at intersection,Other injury accident,50 km/hr,No,341340,144.97193,-37.80894,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497528.01,2410229.472,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELBOURNE_CBD,"MELBOURNE_CBD,MELB_URBAN",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,10,0
3473908,T20190000918,ABS to receive accident,Finished,16/1/2019,13.18.00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Cross intersection,Other injury accident,40 km/hr,No,29396,144.96874,-37.80816,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497247.653,2410316.555,3,1,0,0,1,2,3,0,0,0,2,0,0,1,0,0,0,0,0,0,No,0,3,1,1,1,0,MELBOURNE_CBD,"MELBOURNE_CBD,MELB_URBAN",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,"Div,Undiv",Metro,2019,1,13,0
3473910,T20190000925,ABS to receive accident,Finished,16/1/2019,14.50.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,No,342469,145.2182,-37.99589,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2519166.448,2389458.479,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,DANDENONG,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Divided,Div,Metro,2019,1,14,0
3473911,T20190000928,ABS to receive accident,Finished,16/1/2019,15.05.00,No,Collision with a fixed object,Wednesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,Yes,342154,142.51092,-37.04901,Non-Intersection,NORTHERN GRAMPIANS,WESTERN REGION,2278643.613,2491668.396,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,NORTHERN GRAMPIANS,WESTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,1,15,0
3473912,T20190000930,ABS to receive accident,Finished,16/1/2019,16.35.00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,No,342433,145.28343,-37.88518,Non-Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2524932.216,2401731.523,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,KNOX,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Divided,Div,Metro,2019,1,16,0
3473913,T20190000938,ABS to receive accident,Finished,16/1/2019,17.50.00,No,Collision with vehicle,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50 km/hr,No,44420,145.01889,-37.73159,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2501665.097,2418814.721,6,2,0,0,2,4,2,4,0,4,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,17,0
3473914,T20190000939,ABS to receive accident,Finished,16/1/2019,18.40.00,Yes,Collision with vehicle,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,80 km/hr,No,234963,145.28321,-38.08307,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2524847.817,2379766.262,3,3,0,0,3,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Metro,2019,1,18,0
3473915,T20190000942,ABS to receive accident,Finished,16/1/2019,20.21.00,Yes,Struck Pedestrian,Wednesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,Yes,Dusk/Dawn,Yes,Not at intersection,Other injury accident,60 km/hr,No,341456,144.34526,-38.14654,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2442604.787,2372561.274,2,2,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Undivided,Undiv,Country,2019,1,20,0
3473916,T20190000943,ABS to receive accident,Finished,16/1/2019,21.10.00,Yes,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,T intersection,Other injury accident,40 km/hr,No,341373,144.97857,-37.82338,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2498113.213,2408627.944,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Freeway,"Freeway,Arterial Highway",Divided,Div,Metro,2019,1,21,0
3473943,T20190000432,ABS to receive accident,Finished,8/1/2019,16.00.00,No,Collision with vehicle,Tuesday,LEFT TURN SIDESWIPE,No,Day,Yes,T intersection,Serious injury accident,50 km/hr,No,277256,144.94214,-37.78757,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2494903.579,2412601.011,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,16,0
3473944,T20190000434,ABS to receive accident,Finished,8/1/2019,14.40.00,No,Collision with vehicle,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,T intersection,Serious injury accident,80 km/hr,Yes,341079,144.7954,-37.81432,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2481985.264,2409613.407,5,3,0,1,2,2,5,0,0,1,4,0,0,0,0,0,0,0,0,0,No,0,4,2,2,0,0,MELB_URBAN,MELB_URBAN,WYNDHAM,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Metro,2019,1,14,0
3473945,T20190000443,ABS to receive accident,Finished,8/1/2019,15.50.00,No,Collision with a fixed object,Monday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,Yes,341075,145.22017,-38.46731,Non-Intersection,BASS COAST,EASTERN REGION,2519218.115,2337125.709,2,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,BASS COAST,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undiv,Country,2019,1,15,0
3473946,T20190000445,ABS to receive accident,Finished,8/1/2019,17.26.00,No,collision with some other object,Tuesday,STRUCK OBJECT ON CARRIAGEWAY,No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,No,341050,144.89416,-37.73369,Non-Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,2490670.876,2418576.545,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,M,M,Freeway,Freeway,Undivided,Undiv,Metro,2019,1,17,0
3473947,T20190000449,ABS to receive accident,Finished,8/1/2019,17.50.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,60 km/hr,No,203258,144.73663,-37.85316,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2476822.471,2405289.971,4,2,0,0,2,2,2,2,0,1,3,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,MELB_URBAN,"RURAL_VICTORIA,MELB_URBAN",WYNDHAM,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undiv,Metro,2019,1,17,0
3473949,T20190000456,ABS to receive accident,Finished,8/1/2019,23.00.00,Yes,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,40 km/hr,No,36856,144.95756,-37.82036,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496263.357,2408961.524,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,MELBOURNE_CBD,"MELBOURNE_CBD,MELB_URBAN",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road,Arterial Other",Divided,"Div,Undiv",Metro,2019,1,23,0
3473950,T20190000458,ABS to receive accident,Finished,9/1/2019,02.25.00,Yes,Collision with a fixed object,Tuesday,OFF END OF ROAD/T-INTERSECTION.,No,Dark Street lights on,Yes,T intersection,Serious injury accident,50 km/hr,No,68524,145.05638,-37.88594,Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2504959.57,2401682.404,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,MELB_URBAN,MELB_URBAN,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,02,0
3473951,T20190000463,ABS to receive accident,Finished,9/1/2019,05.10.00,Yes,Collision with vehicle,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dusk/Dawn,No,Cross intersection,Other injury accident,60 km/hr,No,52938,143.81046,-37.56983,Intersection,BALLARAT,WESTERN REGION,2394925.596,2436110.145,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BALLARAT,WESTERN REGION,C,C,Arterial Other,Arterial Other,Divided,"Div,Undiv",Country,2019,1,05,0
3473952,T20190000471,ABS to receive accident,Finished,9/1/2019,11.20.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,No,341330,145.26122,-37.99376,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2522945.882,2389685.337,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,Freeway,Divided,Div,Metro,2019,1,11,0
3473953,T20190000473,ABS to receive accident,Finished,8/1/2019,12.30.00,No,Collision with vehicle,Tuesday,LANE CHANGE LEFT (NOT OVERTAKING),No,Day,Not known,T intersection,Other injury accident,40 km/hr,No,1285,144.89128,-37.77631,Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2490422.321,2413845.875,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Metro,2019,1,12,0
